User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
8622,39.0,36557.020280200435,2,Mobile,Paid Ads,9,12,6.45,3,0,15,5044,0
8623,61.0,45464.57539198904,3,Desktop,Organic,3,1,8.98,4,0,15,6638,0
8624,24.0,107176.72357111887,2,Mobile,Organic,29,32,,2,1,2,7842,0
8625,21.0,60410.87745662894,1,Mobile,Paid Ads,6,2,31.78,2,0,23,4192,0
8626,45.0,48929.993135133525,1,Mobile,Paid Ads,4,5,,1,0,9,2543,0
8627,,77336.5056968612,1,Mobile,Paid Ads,18,15,13.59,3,1,13,4689,1
8628,43.0,102358.50741168011,2,Mobile,Social Media,23,23,9.7,2,1,9,2378,0
8629,,65351.517472469655,2,Mobile,Referral,24,26,,4,0,5,2238,0
8630,47.0,73748.84040049533,2,Mobile,Organic,16,14,14.54,0,0,23,6475,0
8631,59.0,59646.677906175406,1,Mobile,Social Media,7,3,,1,0,21,3698,0
8632,,50030.89732764414,1,Mobile,Referral,15,12,11.38,7,0,6,2708,0
8633,59.0,,2,Mobile,Social Media,13,12,4.84,6,0,20,9901,0
8634,41.0,71005.98542531708,2,Mobile,Organic,16,17,17.68,1,1,4,2141,1
8635,63.0,61763.517605053756,3,Desktop,Organic,20,24,17.61,3,1,21,7648,1
8636,23.0,91271.61765487716,1,Mobile,Paid Ads,23,22,10.54,3,0,8,1766,0
8637,45.0,85181.9356628294,2,Mobile,Organic,6,1,7.45,7,0,8,3634,0
8638,59.0,125051.74685424428,1,Mobile,Paid Ads,26,28,8.02,3,1,3,4697,1
8639,49.0,,2,Mobile,Email,4,9,,1,0,12,8457,0
8640,,,3,Mobile,Organic,20,19,9.08,4,0,19,1351,0
8641,43.0,75481.84219071304,1,Mobile,Email,12,12,7.24,4,1,4,7346,0
8642,24.0,,2,Desktop,Referral,4,3,,6,1,10,7126,0
8643,41.0,118673.31329749706,2,Desktop,Social Media,4,5,11.63,2,1,9,7570,0
8644,47.0,83995.07772764907,2,Desktop,Social Media,28,27,,4,1,21,7631,0
8645,53.0,88044.37700840618,3,Mobile,Paid Ads,14,16,13.21,4,1,11,8307,1
8646,55.0,,1,Mobile,Paid Ads,8,12,12.14,8,0,20,9085,0
8647,58.0,63488.282804490955,1,Mobile,Social Media,17,22,5.61,3,0,5,9666,1
8648,43.0,72384.4704353067,1,Mobile,Paid Ads,27,27,4.88,1,1,14,8101,0
8649,,55960.05448800768,3,Mobile,Referral,27,31,8.0,4,0,13,1279,1
8650,56.0,95815.6710604908,2,Desktop,Referral,19,22,18.04,0,0,12,6348,1
8651,48.0,50534.422517271276,2,Mobile,Organic,14,16,12.08,1,0,3,8232,0
8652,23.0,16792.76715970203,2,Mobile,Organic,11,7,15.69,0,1,17,1965,0
8653,57.0,81140.77246193189,2,Mobile,Paid Ads,12,9,9.31,4,1,3,9518,0
8654,63.0,85489.69658020031,2,Mobile,Organic,30,32,15.62,2,0,18,4819,0
8655,35.0,12000.0,2,Mobile,Organic,13,8,21.58,5,1,11,4121,1
8656,24.0,64502.046003894764,2,Mobile,Paid Ads,5,10,15.1,3,1,19,7060,1
8657,42.0,22635.59869652966,2,Mobile,Referral,1,1,9.79,3,1,1,4490,0
8658,,68623.63144487701,3,Tablet,Social Media,23,24,3.51,3,0,11,7532,1
8659,62.0,51925.984818692,1,Mobile,Organic,10,6,8.13,4,0,5,8739,1
8660,,82471.80044338002,2,Mobile,Social Media,13,9,10.11,6,1,5,8657,0
8661,22.0,81434.55233844764,3,Mobile,Organic,27,23,10.44,1,0,1,2836,1
8662,44.0,96351.67623542459,1,Mobile,Social Media,8,5,20.26,3,1,16,6981,1
8663,52.0,63301.437318763485,2,Mobile,Social Media,17,21,7.41,4,1,6,8231,1
8664,37.0,73724.0409675656,2,Desktop,Paid Ads,24,22,,6,0,16,5882,1
8665,34.0,49912.98800157041,2,Mobile,Social Media,14,14,,2,1,10,3207,0
8666,,75029.59745507556,1,Mobile,Paid Ads,17,15,11.09,5,1,23,4259,0
8667,45.0,63076.41899978218,1,Desktop,Social Media,23,27,5.98,1,0,11,7246,0
8668,24.0,82398.9710931975,2,Mobile,Social Media,14,16,21.06,3,1,20,9095,1
8669,28.0,80707.1236323161,2,Mobile,Referral,27,28,,4,0,15,9802,0
8670,,61160.70092232808,1,Mobile,Paid Ads,8,6,,0,1,19,3515,0
8671,49.0,52922.68737019719,2,Desktop,Social Media,11,9,2.97,1,0,10,3853,0
8672,26.0,93631.09601361521,3,Mobile,Paid Ads,27,22,,1,1,16,4344,0
8673,64.0,58598.9322836391,2,Desktop,Organic,18,18,7.08,4,0,12,8165,0
8674,23.0,59487.89813450408,2,Desktop,Organic,6,1,8.76,3,0,19,9654,0
8675,65.0,43119.163829216566,1,Mobile,Organic,19,16,11.95,8,1,18,4054,0
8676,25.0,43512.3000248301,3,Mobile,Referral,18,17,10.38,3,0,22,5176,0
8677,32.0,78963.55610764903,2,Tablet,Paid Ads,28,26,7.56,4,1,12,2604,0
8678,51.0,70636.35071311113,1,Mobile,Organic,12,13,,4,0,13,3148,0
8679,41.0,56521.302795832824,2,Mobile,Organic,5,7,,1,1,13,5112,0
8680,20.0,,2,Desktop,Referral,29,29,8.4,3,1,21,8602,1
8681,43.0,91375.1995647855,3,Desktop,Email,8,9,12.62,5,0,7,1028,0
8682,46.0,75779.44172816302,1,Mobile,Organic,5,7,16.6,5,1,3,3786,0
8683,,94931.24815011129,3,Desktop,Referral,24,21,7.9,2,1,21,5845,0
8684,49.0,,2,Mobile,Paid Ads,12,12,13.19,3,0,3,5162,0
8685,62.0,44345.89470880221,3,Desktop,Organic,11,16,15.22,6,1,7,5250,0
8686,45.0,61651.07002292452,2,Tablet,Organic,6,2,14.81,3,1,8,3620,0
8687,47.0,72355.43649761961,2,Mobile,Referral,5,5,9.34,3,1,21,7745,0
8688,32.0,,1,Mobile,Referral,16,14,16.35,2,1,10,4361,1
8689,46.0,79630.44059819033,3,Desktop,Paid Ads,22,21,22.49,3,0,22,2066,1
8690,26.0,,2,Mobile,Paid Ads,6,5,,4,1,12,6602,0
8691,21.0,33496.81564473117,2,Mobile,Organic,16,14,11.43,0,0,10,9723,0
8692,36.0,43962.43177529765,3,Mobile,Social Media,20,15,,8,0,16,7081,0
8693,24.0,65398.85910591212,1,Tablet,Social Media,9,8,14.48,2,1,10,7361,0
8694,65.0,23793.170287165143,1,Mobile,Organic,17,21,20.71,0,0,1,6647,0
8695,57.0,100387.09324110193,1,Mobile,Social Media,12,14,4.48,2,0,7,4323,1
8696,30.0,98431.2902227721,3,Tablet,Organic,15,12,11.55,3,1,21,2331,1
8697,21.0,46278.3917271895,3,Desktop,Referral,23,23,4.76,3,0,19,1860,1
8698,47.0,60646.596756830506,2,Desktop,Social Media,27,27,,3,0,11,1370,0
8699,53.0,,2,Mobile,Referral,3,3,8.63,0,0,22,2370,0
8700,25.0,,1,Mobile,Paid Ads,24,23,12.19,0,1,15,5533,1
8701,61.0,50881.23954702658,2,Mobile,Social Media,19,24,19.65,3,1,3,3284,1
8702,22.0,59861.28677548797,2,Mobile,Paid Ads,2,1,15.01,1,0,22,2734,0
8703,62.0,79022.80210005013,1,Desktop,Organic,9,4,19.25,11,1,19,5293,0
8704,40.0,82683.48377255486,3,Tablet,Paid Ads,30,26,19.42,3,0,8,5752,1
8705,27.0,58751.92205891954,1,Mobile,Paid Ads,28,32,2.86,5,0,17,4884,0
8706,,28908.039468493997,3,Desktop,Referral,21,21,20.99,7,0,17,4594,0
8707,27.0,71194.31450118865,3,Mobile,Social Media,15,14,,1,1,24,9739,0
8708,31.0,86899.30613780124,2,Mobile,Paid Ads,1,3,17.75,2,1,3,6884,0
8709,50.0,129751.78669335149,2,Mobile,Email,17,12,15.39,5,1,23,5254,0
8710,62.0,88273.52925475994,2,Mobile,Organic,23,27,16.8,3,0,8,1972,1
8711,49.0,80217.049111486,3,Mobile,Social Media,28,29,12.18,4,0,11,6925,1
8712,62.0,64133.953546206976,1,Mobile,Paid Ads,10,2,7.04,0,0,22,9858,0
8713,24.0,51990.43510917622,3,Mobile,Organic,21,22,,6,0,19,5507,1
8714,22.0,44676.407617328994,3,Mobile,Paid Ads,3,3,11.77,3,0,22,5488,0
8715,25.0,37866.52176314363,3,Mobile,Social Media,15,17,20.92,3,1,12,5999,1
8716,57.0,82410.3399351052,1,Mobile,Social Media,25,25,19.92,2,1,18,2419,1
8717,60.0,88730.53342118241,3,Desktop,Organic,26,22,29.12,1,1,10,4894,1
8718,25.0,63417.15419564207,3,Desktop,Paid Ads,29,29,4.0,4,1,16,3391,1
8719,56.0,64257.861234528835,3,Desktop,Referral,23,25,11.23,3,0,20,1966,1
8720,35.0,78423.43289202079,2,Mobile,Organic,21,19,11.08,2,0,20,3658,0
8721,64.0,51804.69084375548,3,Mobile,Organic,27,26,2.73,6,1,4,9295,1
8722,52.0,,2,Desktop,Paid Ads,23,22,24.36,2,1,22,6641,0
8723,61.0,80449.96783787516,2,Desktop,Referral,22,23,,5,1,9,7273,1
8724,37.0,94980.05936285139,3,Desktop,Organic,2,1,14.87,4,0,1,7476,0
8725,,44307.98592003088,1,Mobile,Organic,4,6,14.25,7,1,14,4696,0
8726,53.0,87602.81424374522,1,Mobile,Social Media,17,12,9.05,2,1,14,9419,0
8727,40.0,82860.39700599214,2,Mobile,Organic,11,15,10.79,4,1,14,3007,0
8728,46.0,49639.681548747845,3,Desktop,Social Media,17,17,10.91,1,1,19,5167,0
8729,30.0,28303.676397751697,3,Mobile,Paid Ads,9,11,18.77,2,1,8,3184,0
8730,60.0,113795.22001869537,2,Mobile,Paid Ads,21,21,13.39,6,0,15,6866,0
8731,64.0,58123.97148119906,3,Mobile,Social Media,28,29,5.55,4,1,6,5536,1
8732,,55737.50582874075,2,Mobile,Email,21,19,,3,1,8,6871,0
8733,58.0,85825.7386286901,3,Mobile,Paid Ads,7,7,6.84,4,1,10,4572,0
8734,62.0,,1,Mobile,Social Media,22,28,7.4,3,0,18,2281,0
8735,19.0,76551.86049152652,3,Tablet,Paid Ads,17,16,5.61,3,0,3,6243,0
8736,57.0,104126.70268934466,3,Mobile,Email,7,5,4.96,3,1,16,6490,0
8737,,48288.5127034976,1,Tablet,Email,23,21,16.13,1,1,12,4967,0
8738,50.0,119158.92400356004,1,Desktop,Paid Ads,9,11,17.41,2,1,8,9345,0
8739,61.0,22879.828763936843,1,Tablet,Paid Ads,11,12,6.53,7,0,21,6214,0
8740,54.0,68963.72919810438,1,Mobile,Paid Ads,23,24,10.12,3,1,20,6517,0
8741,50.0,,1,Mobile,Referral,19,20,11.65,1,0,5,7438,0
8742,48.0,58380.30037345578,3,Desktop,Organic,23,21,4.3,3,1,10,7464,1
8743,42.0,75240.11704627352,1,Mobile,Organic,22,21,15.47,2,1,10,8267,0
8744,18.0,126985.76589626115,2,Mobile,Email,4,4,18.67,8,0,4,8595,0
8745,23.0,68298.05137351161,1,Desktop,Paid Ads,18,15,11.29,7,0,8,4008,0
8746,27.0,75240.39827171424,3,Mobile,Paid Ads,28,31,13.54,2,0,17,1117,0
8747,51.0,46387.84523926827,1,Mobile,Paid Ads,12,4,22.57,4,1,7,1311,0
8748,,83765.4020281714,3,Desktop,Organic,30,22,6.49,3,0,9,4976,0
8749,41.0,72809.0180567914,1,Tablet,Paid Ads,29,28,9.5,1,0,1,6354,1
8750,28.0,60228.943319973994,2,Desktop,Referral,6,8,8.69,1,0,8,1287,0
8751,19.0,21443.253412684164,2,Mobile,Social Media,14,12,13.14,4,0,1,8604,1
8752,34.0,,3,Desktop,Email,6,3,,1,1,15,6998,0
8753,,,2,Mobile,Organic,19,19,13.13,5,1,6,3543,1
8754,23.0,31187.80017637543,1,Mobile,Paid Ads,1,1,18.93,0,0,10,8114,0
8755,57.0,63068.17517953569,2,Mobile,Social Media,8,7,16.12,1,0,24,7928,0
8756,44.0,16467.996885059518,1,Mobile,Organic,5,1,6.12,1,1,10,8609,0
8757,34.0,103304.98879415367,2,Mobile,Organic,19,13,4.96,3,0,3,7132,0
8758,38.0,,3,Mobile,Referral,17,9,38.93,2,1,2,2983,0
8759,57.0,53313.68688782999,2,Desktop,Referral,5,4,20.6,2,1,20,7182,0
8760,52.0,30249.377568145326,1,Mobile,Paid Ads,22,20,,4,1,13,1436,0
8761,19.0,91069.48342763502,2,Mobile,Organic,25,24,5.46,7,0,8,5756,0
8762,26.0,73629.09983153483,3,Desktop,Organic,9,7,,3,1,9,9831,0
8763,44.0,98523.4000665573,2,Mobile,Organic,28,28,21.25,6,0,5,4306,1
8764,25.0,71292.50817527372,2,Desktop,Social Media,30,27,12.34,1,1,4,9253,1
8765,49.0,64021.01168127248,1,Desktop,Referral,1,1,16.23,5,0,7,2500,1
8766,23.0,70052.9058621066,2,Mobile,Email,26,25,,4,0,19,6913,1
8767,,68183.17480633948,2,Desktop,Referral,22,22,10.98,2,0,17,9529,0
8768,61.0,49650.02160826286,2,Desktop,Social Media,9,10,27.6,4,1,11,2944,1
8769,25.0,52491.75848393737,1,Mobile,Paid Ads,1,2,16.95,1,1,8,1121,0
8770,51.0,72183.754784696,3,Mobile,Paid Ads,11,8,7.77,0,1,15,3140,1
8771,50.0,84127.14834047483,2,Mobile,Paid Ads,23,24,11.74,7,0,19,3907,0
8772,,,1,Desktop,Social Media,14,10,,2,0,6,9659,0
8773,,79801.80670598178,3,Desktop,Referral,10,15,12.51,4,1,2,3054,0
8774,26.0,31403.6413689361,1,Mobile,Referral,6,7,,1,0,24,6750,0
8775,22.0,44421.64887509217,1,Mobile,Social Media,13,10,21.89,3,1,17,4627,0
8776,32.0,69098.3443475963,1,Mobile,Referral,21,21,12.89,4,1,15,3253,1
8777,46.0,59327.582327135984,2,Desktop,Paid Ads,21,17,15.41,3,0,24,5709,0
8778,53.0,56644.37826298014,1,Tablet,Organic,23,26,14.55,3,0,11,1070,0
8779,20.0,,2,Mobile,Organic,18,19,41.64,5,1,7,7672,1
8780,31.0,65981.59612470528,2,Mobile,Referral,5,3,9.95,8,0,6,3985,0
8781,39.0,92841.73823158757,2,Mobile,Email,22,25,,4,1,15,5829,1
8782,34.0,75668.54577852334,2,Mobile,Organic,21,22,7.22,2,1,12,8047,0
8783,48.0,69593.97777337857,2,Desktop,Organic,13,14,13.63,6,0,2,1151,0
8784,37.0,105316.17577673847,2,Desktop,Paid Ads,15,18,7.57,3,0,15,8034,0
8785,38.0,89499.72952199962,1,Mobile,Organic,23,22,,8,0,8,2475,0
8786,40.0,75611.85481618719,1,Tablet,Social Media,8,4,14.24,4,0,2,8454,1
8787,49.0,69697.03616484562,1,Mobile,Paid Ads,2,1,,0,0,11,5040,0
8788,24.0,,2,Desktop,Organic,19,24,,3,1,17,5268,0
8789,32.0,41564.61053711788,3,Tablet,Referral,30,31,14.06,5,1,3,1894,1
8790,63.0,81906.67075341564,2,Mobile,Organic,17,15,12.15,3,1,23,4672,0
8791,,,2,Mobile,Organic,9,7,9.3,3,1,18,3566,0
8792,47.0,63122.69466319186,1,Mobile,Organic,26,23,16.6,2,1,2,7014,0
8793,38.0,114965.44172856907,1,Mobile,Social Media,25,29,,4,1,21,8925,1
8794,,77995.22167119947,3,Desktop,Paid Ads,14,15,,6,0,20,7391,0
8795,,70525.84385451673,2,Desktop,Organic,10,11,15.67,1,0,1,2532,0
8796,,70176.2778785722,2,Mobile,Organic,5,3,13.06,2,0,4,7959,0
8797,43.0,79064.17130791898,2,Mobile,Paid Ads,9,12,12.54,1,0,7,4082,0
8798,24.0,66777.53689250375,2,Mobile,Social Media,30,34,24.91,2,1,16,1187,1
8799,24.0,56909.89544857308,3,Desktop,Referral,23,23,11.34,2,0,6,7162,1
8800,65.0,83260.39779510358,3,Mobile,Organic,21,24,32.39,2,1,4,7635,0
8801,52.0,87882.0571440396,2,Desktop,Social Media,21,19,12.6,2,1,9,2094,0
8802,,55123.064028013716,2,Tablet,Organic,11,17,20.46,5,1,22,1233,1
8803,24.0,56910.008594421684,2,Desktop,Paid Ads,13,11,4.49,3,1,23,9566,0
8804,59.0,70957.27467648096,2,Desktop,Social Media,8,13,22.26,1,1,22,1938,0
8805,27.0,56314.53370666946,3,Desktop,Paid Ads,23,28,,4,1,18,5858,1
8806,50.0,,3,Desktop,Referral,20,20,14.02,5,1,6,7043,1
8807,54.0,34302.72693848904,3,Mobile,Social Media,18,17,3.84,2,0,4,6050,0
8808,19.0,41416.59257598412,2,Mobile,Social Media,8,6,3.85,1,0,10,1255,0
8809,37.0,107475.56974547554,1,Desktop,Organic,2,1,17.69,3,1,2,4855,0
8810,63.0,77503.69451538379,2,Desktop,Organic,7,6,7.66,7,1,2,6686,0
8811,48.0,55210.67461254365,2,Mobile,Paid Ads,6,4,4.55,0,0,13,9374,0
8812,20.0,50517.85882654668,2,Mobile,Paid Ads,30,29,11.81,5,0,15,7978,1
8813,21.0,83617.33235505514,2,Mobile,Email,2,1,8.85,5,1,2,8217,0
8814,20.0,81916.38781480004,2,Mobile,Paid Ads,7,7,4.89,3,1,13,5214,0
8815,64.0,111945.48035670609,2,Desktop,Social Media,24,22,19.35,4,0,5,4531,0
8816,35.0,64188.90387425086,2,Tablet,Social Media,8,9,8.38,3,1,19,2918,0
8817,50.0,55868.69426347188,1,Mobile,Referral,2,1,7.89,4,1,21,4246,0
8818,34.0,58453.13077248007,2,Desktop,Referral,26,27,9.36,4,0,15,2565,1
8819,29.0,66266.55744758762,2,Desktop,Social Media,21,23,,3,0,3,6901,0
8820,43.0,42041.787870210246,2,Mobile,Paid Ads,26,31,11.12,1,0,7,9943,0
8821,32.0,105827.91394905659,2,Mobile,Social Media,1,1,,3,0,13,5719,0
8822,47.0,76809.30751586812,3,Desktop,Organic,30,26,12.62,6,1,3,8443,1
8823,58.0,25883.87464938032,1,Mobile,Social Media,28,27,3.86,4,0,12,4522,1
8824,57.0,103822.31500196317,2,Mobile,Paid Ads,14,9,13.64,1,1,16,2245,0
8825,50.0,60424.6438128948,3,Mobile,Email,28,27,16.65,5,1,15,3279,1
8826,65.0,48650.56645460364,1,Mobile,Social Media,20,24,6.88,2,1,12,6284,0
8827,54.0,60280.3638864262,2,Desktop,Paid Ads,15,15,,0,0,22,4685,0
8828,55.0,54231.22013488862,1,Mobile,Paid Ads,20,19,3.17,1,1,1,2869,1
8829,,86338.61256054378,2,Desktop,Referral,16,16,,3,1,22,4985,0
8830,62.0,66088.65433788445,2,Desktop,Organic,18,20,19.83,1,0,17,3953,0
8831,18.0,57886.290367136324,2,Mobile,Paid Ads,25,20,11.29,1,1,5,8697,0
8832,63.0,142953.36907853704,2,Mobile,Referral,27,27,16.21,7,0,10,3397,1
8833,54.0,72220.74153225574,3,Desktop,Email,8,4,10.91,2,1,21,1732,0
8834,48.0,80675.58573585779,2,Mobile,Paid Ads,22,19,7.15,1,1,16,4330,0
8835,,49892.060322761754,1,Desktop,Referral,22,23,,1,0,10,8172,1
8836,,74501.97694864735,2,Mobile,Organic,9,6,,2,1,1,2059,0
8837,21.0,87313.88068615679,2,Tablet,Social Media,22,23,,3,0,23,4242,0
8838,25.0,43416.670006777276,2,Mobile,Social Media,13,10,13.67,6,1,14,9993,1
8839,,74784.55740812175,2,Mobile,Referral,12,6,,0,1,12,9377,0
8840,21.0,60662.57638758294,1,Desktop,Organic,20,20,8.27,5,0,8,9903,1
8841,64.0,21822.49266534952,3,Mobile,Email,12,10,17.83,3,0,21,5450,0
8842,49.0,84252.69871792152,2,Desktop,Organic,26,23,14.44,3,1,18,7233,1
8843,64.0,45095.557161039724,1,Mobile,Email,7,9,12.55,2,1,4,2512,1
8844,62.0,51073.990874804644,1,Tablet,Paid Ads,27,29,,3,0,21,9988,1
8845,38.0,120227.18663171871,2,Mobile,Social Media,14,8,6.14,2,0,4,8659,0
8846,51.0,104174.37137852324,3,Desktop,Referral,16,14,13.75,1,0,4,2382,0
8847,25.0,74590.84010508744,3,Mobile,Organic,14,15,7.83,3,1,24,6064,0
8848,45.0,70570.43323678372,3,Mobile,Social Media,17,16,7.51,2,0,10,7264,1
8849,50.0,,2,Mobile,Referral,18,19,,2,1,13,1382,0
8850,60.0,41690.21718538222,1,Desktop,Social Media,18,23,,1,1,3,9697,1
8851,38.0,60163.09594137671,1,Mobile,Organic,20,25,5.6,4,0,1,5167,0
8852,50.0,99271.12736743009,3,Mobile,Email,1,6,16.63,5,1,8,2140,0
8853,52.0,67285.61581375569,1,Desktop,Organic,2,2,3.94,4,0,17,1762,0
8854,40.0,48656.815046101896,1,Mobile,Organic,3,2,5.55,4,0,16,9291,0
8855,59.0,100213.45002268464,3,Mobile,Referral,15,17,4.42,1,0,13,6027,1
8856,57.0,31300.75449716724,3,Mobile,Email,25,28,21.09,0,1,6,7356,0
8857,45.0,78445.2524487122,3,Desktop,Paid Ads,22,19,,3,1,12,8141,0
8858,55.0,40387.40133980537,1,Mobile,Referral,24,21,14.32,4,1,11,2927,1
8859,29.0,82466.32104520286,3,Mobile,Social Media,1,1,,4,0,2,1318,0
8860,,,2,Mobile,Organic,19,21,,2,1,5,4162,0
8861,30.0,,3,Mobile,Organic,29,25,,2,1,23,2592,0
8862,56.0,69048.41255388033,3,Desktop,Organic,3,7,14.63,2,1,22,2153,0
8863,51.0,49765.5597355037,1,Mobile,Organic,13,14,11.42,5,1,7,8109,1
8864,33.0,38340.87256659617,2,Mobile,Paid Ads,10,9,6.42,3,1,1,1488,0
8865,25.0,,2,Mobile,Paid Ads,16,12,6.31,4,1,23,9377,0
8866,63.0,14017.538204500292,1,Mobile,Social Media,5,1,7.09,6,0,7,8063,0
8867,50.0,56692.684490558575,3,Mobile,Organic,20,19,5.04,1,0,12,3267,0
8868,42.0,,2,Tablet,Organic,20,19,15.07,1,0,10,9405,0
8869,20.0,80332.0601034138,2,Tablet,Social Media,22,21,53.03,6,1,1,1825,1
8870,19.0,91530.52420473148,2,Desktop,Social Media,2,1,,2,0,4,7955,0
8871,42.0,65919.12444508508,1,Mobile,Organic,29,29,7.95,3,1,23,5469,1
8872,52.0,55008.950506561465,1,Desktop,Paid Ads,18,13,7.36,0,1,15,2943,0
8873,,30622.607475129116,2,Mobile,Paid Ads,16,10,8.15,2,1,11,1330,0
8874,39.0,50789.12426542176,1,Tablet,Organic,22,27,,4,0,19,8222,0
8875,64.0,90636.98410247311,2,Desktop,Referral,20,20,,1,1,10,2554,1
8876,41.0,71433.3574501792,2,Mobile,Paid Ads,7,9,3.57,4,1,24,1131,0
8877,26.0,89844.99459661593,2,Mobile,Organic,2,3,1.83,6,1,24,4546,1
8878,,58354.01086613483,2,Desktop,Organic,26,26,8.34,3,0,14,6376,0
8879,44.0,79807.84372022291,2,Desktop,Organic,9,10,11.21,0,1,11,9901,0
8880,,103627.88030639534,2,Mobile,Paid Ads,15,16,13.3,5,1,18,7764,1
8881,46.0,45658.09210101284,1,Desktop,Email,16,18,11.06,3,1,22,5476,0
8882,35.0,116930.1886662213,2,Mobile,Organic,28,29,13.36,4,0,4,2454,0
8883,,91666.53469612854,2,Mobile,Email,9,12,12.81,3,0,13,5027,1
8884,,72789.92079639566,1,Mobile,Social Media,14,16,18.9,2,0,24,6690,0
8885,34.0,94722.90897831623,1,Desktop,Social Media,28,34,4.85,2,1,12,7224,1
8886,,69852.96020265119,3,Desktop,Email,11,9,11.47,3,1,24,1355,1
8887,,98154.85525406283,3,Mobile,Paid Ads,23,28,4.48,0,0,7,7837,0
8888,46.0,110163.9490527669,1,Mobile,Organic,4,3,,3,0,11,1232,0
8889,64.0,71965.56753046699,1,Mobile,Paid Ads,4,1,16.47,2,0,17,9872,0
8890,18.0,57859.69965935107,1,Tablet,Organic,19,18,,0,0,7,4117,0
8891,,72746.70454474054,3,Mobile,Referral,26,23,5.45,1,0,14,1433,0
8892,,30839.40163504571,1,Mobile,Organic,15,18,16.17,4,1,12,4062,1
8893,42.0,101641.1192497941,2,Mobile,Social Media,24,24,20.23,2,0,23,6425,1
8894,55.0,90530.08299056152,2,Mobile,Organic,9,14,12.11,2,1,15,2461,0
8895,59.0,39757.885066913674,1,Mobile,Paid Ads,30,32,,3,1,8,3461,1
8896,61.0,23534.091375618023,1,Mobile,Organic,10,5,7.55,2,1,5,6806,0
8897,36.0,87295.49353153985,1,Mobile,Paid Ads,1,5,11.93,2,1,9,6488,0
8898,50.0,61422.20186396959,2,Mobile,Organic,6,6,15.88,4,0,4,8278,0
8899,,88748.34144413336,1,Mobile,Referral,18,21,4.39,7,0,17,6065,1
8900,55.0,24739.950322055694,2,Desktop,Referral,13,17,14.99,2,0,12,6637,0
8901,54.0,66062.011572786,3,Mobile,Organic,12,18,10.79,2,1,23,1528,0
8902,39.0,74458.12526917798,2,Mobile,Paid Ads,17,17,5.29,5,1,19,8779,0
8903,50.0,,2,Mobile,Organic,27,24,,4,0,8,7868,0
8904,28.0,84268.69136497779,2,Mobile,Organic,22,21,6.6,5,0,4,9473,0
8905,,55054.013619390666,3,Mobile,Paid Ads,17,15,3.16,2,1,5,9223,0
8906,36.0,84537.90325205965,2,Mobile,Social Media,18,16,,5,0,8,5785,0
8907,46.0,,1,Desktop,Organic,8,8,9.8,2,1,17,6745,0
8908,34.0,45551.68233796624,1,Mobile,Organic,13,17,13.04,2,1,15,8604,0
8909,27.0,81333.80376589869,2,Desktop,Organic,14,14,6.37,2,0,12,2184,1
8910,52.0,60883.38407106472,1,Mobile,Organic,30,32,18.72,2,1,7,5586,1
8911,22.0,50013.33982861065,2,Mobile,Organic,5,6,,3,0,3,4776,0
8912,,95041.35376095082,1,Mobile,Referral,23,22,,6,1,10,3631,0
8913,50.0,111139.67244334615,2,Mobile,Social Media,8,7,3.21,3,0,2,7350,0
8914,,88397.98572742315,1,Mobile,Paid Ads,3,3,7.89,1,1,9,9668,0
8915,61.0,65363.19989995732,1,Desktop,Paid Ads,2,1,11.82,3,0,4,4632,0
8916,54.0,,2,Desktop,Organic,29,31,,5,1,8,1561,1
8917,36.0,75821.10482233649,2,Mobile,Referral,22,25,7.8,4,1,8,8978,1
8918,38.0,40506.32551606867,3,Mobile,Social Media,1,4,13.19,1,0,20,9650,1
8919,30.0,65306.04332160313,2,Desktop,Paid Ads,7,7,9.59,2,0,16,5455,0
8920,,91118.25713111286,2,Mobile,Organic,13,13,16.21,5,0,10,5510,0
8921,43.0,75520.205198493,1,Mobile,Organic,18,12,,3,1,12,9244,0
8922,58.0,55788.03213570889,3,Desktop,Paid Ads,1,5,17.38,1,1,6,5157,0
8923,58.0,92607.73349181603,2,Desktop,Social Media,26,29,,5,1,16,6824,0
8924,59.0,94522.14639865432,3,Desktop,Organic,28,25,11.07,2,0,8,8957,1
8925,18.0,96772.61437856033,1,Mobile,Social Media,24,23,12.96,9,1,11,1145,1
8926,,84012.22349747189,1,Desktop,Organic,22,16,1.75,2,0,12,9131,1
8927,24.0,68512.40583839113,3,Desktop,Organic,12,9,14.53,2,1,23,9618,0
8928,,100508.47689270569,2,Desktop,Organic,30,27,7.18,6,0,19,6874,0
8929,,101935.34916368629,1,Mobile,Paid Ads,22,23,13.59,1,1,12,3620,1
8930,46.0,63850.092987476586,3,Mobile,Organic,11,13,,4,1,21,5929,0
8931,49.0,43143.08984679505,3,Mobile,Organic,8,8,15.48,2,0,4,4091,0
8932,20.0,,1,Desktop,Referral,3,5,13.69,4,0,15,8088,0
8933,38.0,71232.38172730868,1,Mobile,Organic,23,24,,2,0,18,2554,1
8934,33.0,59905.51260865865,3,Mobile,Organic,16,14,7.2,2,0,2,9342,0
8935,29.0,89240.6743115243,3,Mobile,Paid Ads,4,5,,2,0,1,3593,0
8936,59.0,60668.15451349104,3,Mobile,Referral,4,8,4.53,3,1,18,3915,1
